Name	meiotic_1_quant	meiotic_2_quant	veg_cells_1_quant	veg_cells_2_quant
YNL101W	35.1567	35.0524	6.43956	6.01595
YNL102W	5.8677	4.31753	3.38663	4.30269
YPR058W	22.6011	25.2224	35.5911	17.0081
YNL104C	54.0907	52.445	19.0702	25.0869
YNL106C	2.9438	2.73445	1.31526	1.04643
YNL107W	18.6078	20.8213	18.2595	10.3749
YNL108C	7.85302	7.9297	12.3217	11.4804
YNL111C	2448.42	2735.06	1117.15	1226.71
YNL113W	408.849	402.305	154.042	122.406
YNL117W	511.623	501.085	0.741562	5.31474
YNL118C	18.1677	16.6855	11.7115	9.98329
YNL119W	33.6912	36.2779	30.4487	14.848
YNL122C	110.886	122.533	85.0594	40.2341
YNL124W	15.6833	19.1301	8.49048	7.24368
YNL126W	4.44311	3.41785	3.80406	3.88585
YNL127W	8.7177	8.0313	2.72281	3.12817
YNL130C-A	42.3701	29.8578	5.78313	0.0
YNL137C	14.8714	15.38	10.1812	10.0032
YNL138W	10.4288	10.1492	6.89817	10.9949
YNL138W-A	187.776	197.828	234.491	127.969
YNL140C	14.9219	11.6605	4.4749	5.8263
YOR341W	55.2811	48.1006	28.7728	31.0984
YNL144C	8.62277	8.8578	0.502288	0.5975
YNL149C	116.548	138.913	183.005	134.147
YNL151C	24.8531	25.1801	36.1751	33.5006
YNL153C	98.1307	112.47	151.567	97.8518
YNL155W	69.8212	68.7438	18.9079	12.8668
YNL155C-A	1139.16	1314.96	329.621	245.815
YPL021W	3.82866	4.34524	0.371306	0.258921
YNL156C	179.819	160.48	50.4476	35.1471
YNL157W	219.827	212.379	33.3438	31.3184
YNL158W	18.9867	21.973	12.5158	10.8948
YNL162W	1921.26	2135.89	4882.0	4053.44
YNL162W-A	309.38	297.781	351.587	161.112
YNL163C	18.6378	18.2799	8.56556	7.12012
YPL266W	117.519	125.426	67.4062	45.7679
YNL164C	25.3173	29.6055	35.1144	15.4835
YPL107W	56.3671	59.5687	13.958	5.80723
YNL166C	16.0924	15.0623	10.3889	9.33815
YNL167C	15.1041	11.7736	3.99186	4.94334
YNL168C	18.0718	22.7717	15.1237	12.8088
YNL169C	26.7638	23.4717	7.14148	5.35303
YNL172W	2.77305	2.62605	1.52825	1.31787
YNL173C	19.2665	21.7742	5.89115	4.34689
YNL175C	79.5772	76.2025	65.1728	43.3973
YNL176C	34.9701	29.8375	4.24665	3.81788
YOR141C	12.1576	11.3828	4.91469	4.5469
YNL177C	34.9634	37.2896	38.0632	18.3526
YNL178W	1188.07	1274.53	2563.44	2182.24
YNL180C	39.4082	38.1527	10.901	8.71863
YNL181W	18.6849	17.8091	18.7633	12.0199
YNL182C	41.6823	49.55	50.4428	25.2848
YOR117W	48.1975	61.6684	34.231	21.1923
YNL183C	24.6292	19.6182	2.49875	2.69983
YNL184C	18.2642	19.588	14.7474	9.49266
YNL185C	26.4105	25.8544	21.9569	21.6684
YNL186W	49.231	49.9099	16.1687	15.1032
YNL187W	6.34465	8.2122	4.03254	2.664
YNL189W	61.1229	56.746	40.1386	39.5894
YNL191W	100.775	106.345	10.6827	9.27465
YNL193W	20.3799	18.5814	3.14556	3.38992
YNL196C	27.994	26.4765	0.991105	0.314147
YNL200C	36.5499	40.9878	4.03672	2.64933
YNL206C	21.6761	27.9525	18.8755	9.74451
YNL207W	48.217	56.3005	60.5916	22.2629
YNL209W	312.038	305.702	241.941	322.762
YNL210W	0.59003	0.356391	0.051772	0.0
YNL212W	38.0803	39.8046	6.42939	4.80293
YNL214W	33.8514	34.2392	8.49441	7.08482
YNL216W	24.1843	22.3618	9.75932	7.33312
YNL217W	31.3014	34.6811	22.9671	12.8458
YPL159C	59.9061	62.7221	9.39324	6.51045
YNL218W	4.05909	5.09903	2.31024	2.30908
YNL219C	25.797	24.7874	12.436	15.1365
YNL220W	145.824	157.286	186.522	162.061
YNL222W	259.496	267.301	92.6574	100.263
YOL062C	24.3663	25.351	30.146	18.5348
YNL225C	18.4196	17.0336	7.91035	4.2118
YNL229C	43.5152	46.5245	27.3593	16.5096
YNL230C	12.1837	11.9262	3.56975	3.01454
YNL232W	67.2472	82.0137	61.6778	35.0927
YNL233W	11.6701	9.67307	3.92393	4.3345
YNL237W	47.8262	43.7164	0.232148	0.071948
YNL241C	67.6649	75.8364	4.25259	8.62383
YNL242W	5.05568	4.57649	0.662882	0.592391
YNL243W	27.8623	27.7033	5.89093	6.33397
YNL244C	1468.63	1471.38	935.512	891.783
YNL246W	7.50287	9.40653	23.9063	19.3184
YNL248C	108.613	107.728	69.4224	40.0396
YNL249C	9.3144	9.26488	8.5815	3.71427
YPR133W-A	1062.66	704.123	898.252	1344.41
YOR348C	3.28663	4.31934	0.089191	0.174146
YNL251C	37.6785	29.303	4.98939	8.63619
YNL252C	27.1647	26.9663	20.3446	20.1889
YNL255C	675.193	732.626	571.951	446.965
YNL256W	10.8241	11.3423	14.8292	9.06189
YNL257C	3.34992	2.53581	4.81273	3.53329
YNL263C	36.371	36.1166	16.44	19.1263
YNL271C	14.4894	12.5968	1.82302	3.14369
YNL273W	4.21353	3.18739	2.46329	2.93125
YNL278W	3.38697	3.66851	0.814897	1.02562
YNL280C	26.6408	27.1777	26.3611	35.0502
YNL284C-B	0.766336	0.546776	0.123623	0.068963
YPR135W	3.15245	2.94954	2.32352	2.40631
YNL289W	156.25	176.801	97.7523	118.283
YNL292W	17.8574	16.1123	13.7254	12.0431
YNL294C	24.2483	32.8279	14.8971	6.82521
YNL295W	9.74176	9.30553	4.33363	3.03729
YNL297C	10.0168	8.07909	2.55768	3.06995
YNL301C	184.05	206.356	377.205	296.028
YNL304W	4.07277	4.15186	3.80311	3.9274
YNL305C	71.318	81.599	9.45936	9.21582
YNL307C	18.4128	19.9905	18.4247	20.1401
YNL308C	42.0183	37.9042	20.3994	16.6758
YNL152W	5.04414	4.53505	3.42037	3.48434
YNL310C	30.2276	32.6509	13.5668	22.1731
YNL311C	9.04408	8.62236	4.98162	3.32451
YNL312W	36.0754	34.7275	22.7269	21.9599
YNL314W	19.4371	20.4522	8.44039	5.65028
YNL315C	23.9961	27.167	34.136	20.6415
YNL320W	17.9624	19.0864	8.52745	9.33956
YNL321W	5.95825	5.49818	1.2591	2.7735
YNL325C	8.39237	8.04901	3.85381	2.29616
YNL327W	0.825022	0.78836	16.5804	14.4737
YNL329C	5.02707	4.55746	4.31625	2.61662
YPR141C	7.97037	5.93153	4.92803	3.85552
YNL330C	25.0283	28.6047	23.7724	15.3019
YNL333W	4.91543	5.27533	0.95135	0.592614
YNL336W	3.07169	3.56877	0.725175	0.428854
YNL339C	1.14793	1.27168	0.0	0.0
YMR320W	78.5555	62.9838	1.02659	1.43173
YNL065W	33.6259	42.1846	11.4005	5.97249
YMR319C	81.7921	96.4862	13.1774	21.5226
YMR318C	23.5757	23.2745	35.2009	25.0345
YNL290W	19.0722	24.6397	20.2864	15.4609
YMR316C-A	11.4	11.9699	1.8672	0.651024
YMR316W	48.796	55.6199	22.5979	9.88221
YPL175W	43.6469	45.7474	14.8234	7.69759
YMR315W-A	81.3196	82.791	15.7728	0.0
YMR314W	83.3683	100.578	69.0571	44.135
YMR313C	16.7606	17.8958	4.49625	3.80116
YMR311C	76.234	76.6111	17.6872	13.6734
YMR309C	64.4371	64.058	38.455	34.9309
YMR307W	97.7534	93.6486	76.1911	110.922
YMR304W	9.97438	9.59095	1.33759	1.29874
YMR302C	33.6734	32.3951	7.39129	5.43656
YMR301C	7.50139	7.04139	4.66871	5.61928
YMR299C	20.1461	18.8199	18.2754	8.67292
YPR111W	11.062	10.442	5.76898	3.43209
YNL145W	114.212	147.414	14.7685	0.0
YMR298W	88.4429	76.2809	45.516	64.0798
YMR297W	57.0882	67.2111	23.2921	21.4855
YMR296C	21.7545	19.2669	8.80348	13.987
YMR293C	8.68977	9.27888	10.0807	4.36683
YMR292W	89.8903	60.9453	65.1019	63.7752
YMR287C	9.274	8.81041	3.37497	2.46043
YMR286W	378.011	366.752	237.988	135.781
YMR285C	20.0594	19.6552	9.34157	11.0552
YMR284W	8.4622	7.52269	5.25365	2.6857
YNL001W	60.3479	58.0249	42.7134	20.9277
YMR283C	15.2398	14.6376	9.40311	7.19638
YMR281W	23.2876	20.5777	6.9691	7.27432
YMR276W	40.4894	58.1523	8.92475	10.4424
YMR275C	14.4496	10.2064	2.64187	2.72925
YMR274C	13.6202	11.0816	5.92972	5.35796
YMR270C	20.1461	22.4605	20.7263	8.86835
YMR266W	45.0359	41.0361	13.19	13.3998
YNL148C	2.61081	3.48699	6.90484	5.68319
YMR265C	10.3321	13.4148	8.41582	5.11711
YMR264W	37.1646	41.4876	52.0951	42.2227
YMR262W	7.58919	8.74211	6.23386	3.11341
YMR261C	5.87968	6.00912	2.39979	3.10981
YPL279C	4.79246	4.20109	2.92937	1.59396
YMR260C	659.375	624.375	390.604	365.089
YMR259C	19.5139	17.1123	6.53694	5.88537
YMR256C	10668.2	11157.0	2779.45	2398.85
YMR255W	120.435	109.581	18.2057	13.3365
YMR254C	9.42324	11.8687	0.978227	0.682143
YMR251W-A	29949.0	31652.2	10766.2	6205.92
YMR247W-A	0.0	0.0	0.0	0.0
YNR029C	29.5759	31.8046	22.3371	11.8043
YMR247C	5.91189	4.80714	4.07312	4.33587
YMR244C-A	167.813	179.151	34.8036	47.2944
YMR244W	0.396428	0.515111	0.285061	0.09939
YMR243C	46.9642	60.4315	76.7722	95.5044
YMR242W-A	9.68126	4.60505	0.0	0.0
YOL117W	8.07789	7.9968	3.6089	1.83024
YMR240C	21.8715	24.3198	15.0545	7.70101
YMR237W	12.7698	10.4415	4.90586	6.03952
YPL060C-A	0.0	0.0	0.0	0.0
YMR235C	70.8581	71.0096	45.7861	44.1147
YMR234W	22.8643	20.5054	9.76459	7.34465
YMR232W	6.98263	5.88223	0.914944	0.569655
YMR231W	5.96811	5.06036	2.63764	2.30449
YMR230W	1551.77	1494.77	4077.27	4139.94
YMR227C	9.72163	9.45931	3.73195	3.17625
YMR226C	106.717	113.725	63.188	49.2357
YMR225C	115.984	97.2557	58.0686	70.9666
YOR232W	68.1242	72.5685	107.986	74.3246
YOR022C	8.28425	7.09351	2.84104	2.24885
YMR223W	16.9851	18.4472	13.1989	7.56534
YMR222C	13.7193	14.3592	5.45652	9.53652
YMR219W	5.85285	5.12656	1.25173	1.47914
YMR214W	10.1012	11.5532	11.5073	11.6342
YMR213W	13.279	11.0699	3.1578	3.36308
YMR212C	24.9636	21.6373	16.8997	14.4863
YMR210W	19.7155	22.4726	8.02881	5.32153
YPL213W	31.7723	37.3691	17.4136	11.5772
YMR209C	17.3383	16.7712	19.1896	13.7431
YMR206W	14.0583	13.4829	0.042121	0.117487
YMR205C	27.7785	27.9191	30.7877	47.6524
YMR204C	9.18968	10.0076	2.61838	2.72877
YNR060W	35.3886	33.1489	16.1456	1.06415
YMR201C	16.766	16.5995	4.19611	4.04542
YMR199W	1.31346	1.13955	2.64025	4.90963
YMR198W	3.13277	3.42474	4.84209	2.91307
YMR194C-B	831.913	873.17	16.7924	0.0
YMR194W	490.524	468.313	601.226	776.021
YMR193W	41.9473	39.1207	49.2797	23.1408
YMR192W	29.8756	21.4572	6.01843	3.71869
YMR188C	95.5753	104.011	67.8433	27.8597
YNR043W	101.223	100.415	51.3566	69.8534
YMR187C	15.6823	16.1084	6.52057	2.83699
YMR186W	1627.19	1645.98	171.266	198.314
YMR185W	36.2545	30.4023	10.0654	5.20195
YNL004W	47.3276	57.1352	33.4869	20.0519
YMR184W	78.34	79.3919	14.1958	7.26322
YNL208W	120.039	167.24	23.4013	21.2545
YMR179W	6.19236	5.72891	3.7387	3.9307
YMR178W	48.0743	49.0715	40.8572	30.7531
YMR175W-A	364.777	265.602	10.4751	0.0
YMR173W	46.4391	44.0156	8.97061	6.23595
YMR172W	7.91335	8.87421	4.50184	2.6391
YOR335C	52.986	50.6241	30.8118	34.5228
YMR171C	34.1286	38.678	7.72834	6.20045
YMR170C	5.3554	6.92345	2.41467	1.10169
YMR164C	6.47487	5.31019	3.11426	4.02226
YMR163C	8.39193	7.44629	2.46302	2.64492
YMR158W	49.2408	50.9504	37.1192	33.2563
YMR154C	2.94448	3.18246	1.2509	0.525473
YMR152W	32.8587	26.9443	10.346	14.6208
YMR149W	45.7336	46.7549	42.8387	46.3058
YMR148W	29.6983	25.4089	5.7534	8.61194
YOR134W	13.3892	14.5623	0.118969	0.124441
YMR145C	120.437	127.908	42.5313	24.396
YOR306C	78.7916	79.4473	34.2195	7.62971
YMR140W	9.95134	13.6178	1.98298	2.06585
YPL134C	38.3186	43.0453	16.8142	11.2489
YNL056W	61.1584	67.1209	44.3991	25.5248
YMR139W	40.4076	36.4968	6.99134	6.68874
YMR135C	68.1904	71.1825	6.80456	7.92651
YMR133W	1.411	1.04484	0.0	0.0
YMR132C	19.2171	22.5929	38.7345	17.4679
YMR131C	104.019	123.892	107.955	59.7431
YMR129W	13.2191	11.493	7.72052	7.0847
YMR127C	13.622	14.4273	15.8848	7.84392
YMR126C	35.2513	34.1733	15.4156	10.1235
YMR124W	30.2431	19.6937	2.93507	3.49513
YMR123W	103.218	93.9167	94.0557	114.436
YMR122W-A	3507.04	3148.24	854.782	670.452
YMR119W	13.891	13.5144	6.76222	5.0782
YMR118C	7.96531	7.23377	0.482346	0.0
YMR115W	27.9971	24.5299	7.10122	9.25643
YOR269W	4.46374	3.90736	5.26307	4.47651
YMR110C	74.8708	90.8866	23.0328	15.6696
YNL135C	300.862	307.339	485.655	542.968
YMR108W	241.628	271.602	35.5426	55.7321
YMR107W	338.548	385.207	1.18964	1.24435
YMR105W-A	25.5818	28.8436	0.0	0.0
YMR105C	49.8605	47.2244	1.25773	1.33646
YMR104C	51.5473	73.4547	1.94426	0.979807
YMR103C	392.45	279.575	7.73825	6.11556
YMR100W	23.3305	23.7562	8.27623	5.62002
YMR097C	24.1537	23.871	12.6966	6.37843
YMR088C	24.1728	22.7385	7.91985	6.10183
YMR087W	16.1583	11.7404	1.68622	2.75483
YMR086W	7.71096	8.65118	2.44649	3.3348
YMR085W	13.1946	9.80287	1.05587	1.35631
YMR082C	4.06545	3.60976	0.0	0.0
YMR080C	24.4693	22.9963	13.71	13.845
YMR079W	43.1617	52.259	34.1004	47.497
YMR077C	46.4286	49.2335	19.128	8.89232
YOR321W	5.99087	5.53976	2.68006	2.50531
YNL067W-B	4.96088	9.43891	0.0	8.49907
YMR076C	6.7148	5.85641	2.36195	2.74267
YPR053C	12.0944	10.2275	6.79176	8.68286
YMR075C-A	4.97734	2.37837	1.0793	1.40174
YMR075W	18.1101	16.4409	6.06695	5.92305
YMR074C	149.055	145.043	158.606	122.817
YMR073C	43.0785	44.3145	21.5331	13.0173
YMR070W	61.2883	46.3681	10.6533	22.1368
YMR067C	16.6955	15.8103	4.51335	5.56357
YPR029C	26.0593	25.768	6.7393	6.34431
YMR065W	11.8857	11.0515	8.50231	4.46675
YNL318C	2.39062	2.06055	0.106145	0.118429
YMR063W	4.10606	6.14752	2.10854	1.55683
YMR061W	37.4092	41.4343	26.7621	13.8312
YMR060C	14.3314	14.5634	13.303	6.70126
YMR058W	138.08	119.413	7.40532	8.07628
YMR054W	23.8908	26.7476	5.41328	5.1002
YMR052W	25.4395	23.3082	8.62446	7.46189
YMR051C	0.150938	0.063397	0.0	0.0
YMR180C	50.7277	45.1247	7.03137	3.87692
YMR050C	0.014084	0.0	0.0	0.0
YMR049C	40.8304	36.2473	14.0401	19.0814
YNL130C	85.1938	81.0665	27.3023	17.6647
YMR047C	15.5217	15.206	4.69452	5.85043
YMR046C	0.0	0.016388	0.0	0.0
YMR045C	0.333224	0.441801	0.232634	0.393106
YMR044W	19.2225	17.4758	7.57142	6.69458
YMR043W	27.1082	31.6422	11.4968	11.311
YMR041C	17.2171	17.5	12.0657	7.2027
YMR039C	42.4507	45.9353	30.0743	22.4903
YMR038C	54.8899	63.2844	45.1203	37.0734
YNL160W	30.4141	29.0324	1.46632	1.84549
YMR037C	23.7573	23.4484	2.10987	3.64003
YPR148C	62.5859	68.8566	36.7787	26.7418
YNL299W	23.1624	26.0669	13.7144	5.90753
YMR032W	0.184249	0.151056	3.62688	3.67241
YMR031C	21.3639	19.2449	3.60193	5.52221
YPR004C	89.7822	92.2853	29.2589	26.3064
YMR029C	21.4961	21.6091	15.0588	8.76356
YMR028W	28.8672	27.486	12.1248	8.88486
YNL227C	37.8946	28.0848	9.77962	6.99308
YMR026C	17.5918	18.1798	11.2295	5.47713
YMR025W	20.2193	23.3749	13.6143	5.41583
YMR022W	85.4386	89.5635	33.3786	31.3075
YMR251W	9.91672	14.0583	0.068502	0.0
YMR019W	13.2358	13.0267	7.06266	4.50284
YPR009W	136.629	124.324	25.0135	15.691
YMR017W	2.23703	2.53998	0.463149	0.172248
YOR365C	0.964227	0.994081	0.453962	0.065495
YMR015C	471.671	475.871	112.347	142.53
YPL099C	36.2131	39.9451	22.7136	11.0124
YNL250W	4.9119	3.44838	2.18863	1.43252
YMR014W	51.597	40.5508	26.344	13.5295
YMR012W	24.6413	19.6771	14.59	17.5691
YPL264C	12.1366	12.4046	2.6563	1.35168
YMR011W	218.664	227.247	29.4956	54.6025
YMR010W	70.1943	62.7958	10.3582	10.4146
YOR020W-A	688.846	725.527	113.71	50.2189
YMR008C-A	3.7732	4.16483	0.534816	0.932353
YMR008C	14.4748	14.894	5.1982	7.31584
YMR006C	30.641	30.842	12.039	39.1288
YMR004W	21.9256	18.9765	6.52759	6.06914
YMR003W	32.4118	27.1337	13.9438	10.1919
YMR001C-A	21.4193	17.8745	93.4763	49.2497
YOR083W	3.33476	4.31645	1.55332	1.33803
YML001W	145.597	142.343	114.657	75.2629
YML002W	13.4666	11.5163	3.71022	2.85631
YML003W	5.12893	6.65069	2.43286	1.23975
YML004C	64.0852	76.6086	26.6753	14.7922
YMR056C	47.9089	57.7822	2.74329	1.55429
YML006C	17.1605	16.5369	3.58094	5.82338
YML007C-A	125.657	139.465	7.71795	10.7638
YML008C	166.804	178.32	52.3492	92.568
YML013W	6.57962	7.5393	2.53709	3.80846
YML014W	23.9689	26.5604	19.6128	11.3684
YML016C	75.0013	66.2501	9.80082	6.28984
YML017W	8.74348	9.61657	4.90865	3.44946
YML019W	23.3897	25.5498	36.697	21.7093
YML021C	8.8526	10.7335	10.0436	8.1791
YML023C	10.6421	9.88061	9.62011	8.89679
YNL309W	7.62033	8.63599	3.19385	3.81225
YML024W	1485.04	1645.54	4297.8	3858.5
YML026C	951.201	1031.74	2997.15	2177.49
YML027W	0.261318	0.243076	3.01747	6.53633
YML029W	4.67505	5.49857	2.4686	1.86487
YML030W	41.7469	50.2274	36.7512	24.2136
YML037C	6.27212	8.43604	3.05427	2.26129
YOL111C	30.0306	28.5756	10.1904	15.1525
YML038C	64.3586	58.7951	18.9634	13.3367
YMR112C	32.5578	39.786	28.9479	28.3997
YML039W	0.59378	0.576867	0.190328	0.0
YML041C	34.063	33.5075	20.4842	10.7971
YML042W	80.0791	71.7263	1.81862	1.42957
YML047C	0.332402	0.359629	0.072058	0.050248
YML048W	73.4192	86.3809	22.0879	20.7479
YML051W	9.80802	10.5587	3.52635	3.26588
YPL276W	0.0	0.0	0.486392	0.0
YML052W	18.7949	22.3484	41.7088	49.1632
YOR367W	33.743	32.8114	17.7527	18.4252
YML054C	22.8828	24.302	2.23477	1.54504
YML055W	118.831	98.6811	54.842	43.625
YML056C	128.549	136.252	182.619	163.438
YML057W	20.2506	15.7057	3.6318	4.07805
YML058W-A	38.0641	40.0639	17.9076	8.32494
YML062C	14.7031	19.0119	17.0994	10.458
YML066C	0.873692	1.09657	0.847311	0.236341
YML068W	10.5894	12.7617	8.65515	3.65678
YML069W	35.7571	37.5734	29.8302	18.6664
YML072C	10.2506	9.26077	6.23071	8.54145
YML073C	407.865	340.875	700.308	1439.84
YML075C	80.6414	84.9089	34.1971	37.9452
YMR280C	6.65412	5.33312	0.08632	0.050161
YML078W	55.92	50.5479	47.2794	55.1978
YML079W	13.0413	13.8086	17.3575	17.3564
YML080W	22.4507	30.1561	30.0887	13.6828
YML082W	21.8853	21.6405	5.33228	4.20853
YML083C	4.67327	4.30885	0.173669	0.121104
YML086C	20.8753	23.2946	8.10261	10.9949
YML091C	76.0553	62.4067	4.0177	2.93845
YML092C	89.2813	100.853	46.7055	39.1959
YML093W	36.0886	31.3687	18.1904	11.6311
YOL030W	81.6323	94.9207	16.3758	20.6795
YML096W	9.67807	10.2175	12.7301	7.83626
YML098W	36.4011	52.0579	32.1311	21.2856
YPL270W	12.5395	12.0757	5.37372	4.53199
YML099C	12.1266	12.311	5.99271	3.29554
YML101C	44.2605	48.4731	24.6629	33.6144
YML102W	17.0968	22.2976	13.8558	10.5052
YML103C	13.1168	10.0632	7.88157	8.04864
YML105C	69.5789	74.4099	57.8873	40.2242
YML112W	21.2352	17.8971	7.23003	5.13682
YML113W	49.0308	52.0292	20.4678	16.1948
YML114C	9.75244	9.86819	5.65684	5.00608
YPL097W	12.5942	11.967	11.5025	4.9945
YML115C	22.5512	22.7465	14.6811	11.1654
YML116W	27.9317	27.671	17.5012	7.51697
YML117W	34.2741	32.2388	4.85022	3.40151
YML118W	4.5846	4.13797	0.45974	0.192353
YML120C	37.1709	42.23	7.21919	8.36924
YML121W	82.2767	84.6071	33.0737	18.6886
YPL055C	33.6221	28.798	5.79837	7.27261
YML122C	2.2339	2.06775	1.5575	0.31031
YML123C	371.457	390.991	15.9147	3.30253
YML125C	29.2262	33.6937	17.2177	22.5378
YML130C	84.7141	72.3975	10.0662	12.0091
YLR461W	11.3594	9.08654	0.703235	0.0
YLR459W	20.1579	21.6475	6.5465	8.69532
YLR457C	10.36	10.2938	5.00844	4.23682
YLR455W	40.224	38.108	24.2384	11.5533
YLR452C	4.29932	4.14441	4.51336	2.50902
YPL116W	11.6579	11.6972	4.15715	3.81375
YLR450W	15.6924	13.9891	3.13881	7.03785
YOL011W	50.1281	45.1957	3.00971	3.34453
YLR448W	208.688	170.527	375.349	553.635
YLR447C	54.6418	59.2905	124.95	87.0274
YOR073W	4.89198	4.3443	5.22473	4.35066
YLR440C	5.84777	5.85935	5.50392	4.6705
YLR439W	8.70013	7.02268	6.48634	9.44697
YLR438C-A	204.983	240.968	419.452	361.936
YNL070W	2815.71	1955.63	1309.16	1589.87
YNL268W	32.1044	35.8803	12.6066	12.4812
YLR438W	7.1453	6.19562	1.22277	2.93478
YLR437C	44.3332	63.9236	28.3805	44.1273
YLR436C	19.9246	15.8793	3.15527	4.28679
YLR435W	69.3131	80.7772	70.4926	47.6098
YLR432W	108.764	105.016	69.7695	58.03
YLR426W	13.5463	12.4685	3.50886	5.17169
YLR424W	8.06729	8.35399	9.43753	5.71617
YNL159C	17.5916	18.8188	9.02632	7.67116
YLR422W	4.84758	3.99922	1.68613	1.76551
YLR420W	25.0287	25.4728	27.1468	21.4077
YOR310C	134.315	134.275	91.9982	102.069
YLR414C	100.675	98.7507	26.0284	14.2502
YNL221C	21.4094	18.2802	7.86909	6.80359
YLR413W	76.6544	62.8859	29.1147	61.9362
YLR433C	11.0572	10.6221	4.43818	3.13804
YLR412C-A	86.6565	60.6095	14.923	8.32494
YLR412W	47.1527	37.7218	24.2811	17.6035
YLR411W	786.501	806.944	71.2766	4.69702
YLR410W-A	0.0	0.0	0.0	0.0
YNL291C	11.159	10.948	8.0745	7.94389
YLR410W	20.9764	19.8683	3.66285	3.60518
YLR408C	46.6577	38.7385	7.83797	7.17363
YLR407W	84.8838	114.569	67.0326	29.1159
YLR406C	644.236	653.022	1254.47	1201.71
YLR405W	12.4658	12.1352	15.8024	12.8521
YLR401C	17.0924	17.6295	16.4898	14.3446
YML045W-A	0.0	0.0	0.0	0.0
YLR398C	8.02739	7.23144	4.03258	4.1168
YLR396C	14.3024	14.002	6.91176	4.80862
YLR393W	4.51764	6.03645	3.16176	2.34258
YLR392C	14.7594	16.3727	6.42271	3.60786
YOR065W	117.661	113.964	32.148	28.3956
YMR217W	159.923	193.007	96.3755	139.063
YLR390W-A	585.824	470.545	84.1345	86.6981
YLR389C	11.1326	11.4165	6.0064	5.85231
YMR113W	6.93012	8.07734	16.2369	6.95857
YLR387C	32.8583	34.2431	30.7035	15.4232
YOL130W	22.4104	28.1467	8.11876	6.03653
YLR386W	5.64849	5.75197	3.55665	3.89009
YPL088W	107.602	126.171	46.3217	17.1682
YMR098C	18.0019	19.2983	10.5289	6.34226
YLR385C	3.34416	3.80423	4.10804	1.09129
YLR384C	23.9712	19.5183	15.2027	12.5161
YLR382C	7.34404	7.29873	3.18408	3.222
YNL286W	10.1926	10.6334	17.5683	9.80586
YLR381W	4.70825	3.88807	3.76289	3.10294
YLR380W	12.6531	11.9629	3.25187	5.65863
YML074C	36.5861	31.0028	19.0375	33.848
YLR379W-A	0.257128	0.0	0.0	0.0
YML009C	1052.63	1175.14	592.579	409.395
YLR378C	15.109	13.3751	9.8217	18.0934
YLR377C	198.124	230.879	0.718661	3.9626
YPL084W	11.464	9.88532	3.52066	4.82114
YLR376C	24.3551	24.9868	12.4744	5.4314
YLR373C	7.45836	6.05784	3.66717	4.46892
YLR372W	184.983	184.492	166.119	140.678
YPL064C	38.6659	39.4108	25.8595	14.9961
YLR371W	12.9661	11.2428	3.54713	3.32992
YLR367W	165.802	172.713	644.543	737.737
YLR364W	240.47	226.198	25.4862	35.5444
YLR363W-A	560.215	539.97	332.62	264.826
YLR361C-A	58.642	74.6932	28.1363	29.2215
YPL250C	138.731	142.448	25.3456	3.78732
YLR359W	329.891	370.634	220.344	201.897
YLR357W	14.0666	14.3729	5.63679	4.58579
YOR034C-A	191.497	118.837	28.7014	35.3193
YLR354C	51.6916	54.4966	77.9445	77.8154
YLR353W	3.78245	3.27884	3.35887	4.18998
YLR352W	8.49495	7.995	1.35414	1.2715
YLR348C	4.73086	6.53579	23.4712	33.6765
YLR346C	66.8558	77.8243	5.13293	1.43173
YLR345W	46.4852	43.4372	2.04943	1.9055
YLR342W-A	1541.21	747.836	244.625	905.642
YOL129W	109.925	114.715	36.1238	31.0544
YLR337C	6.98336	5.1869	1.37538	1.71529
YNR075W	15.5924	18.2303	1.26583	1.16145
YLR335W	18.7622	15.6176	13.53	13.7485
YLR333C	2017.97	2703.11	3276.76	4901.25
YLR332W	339.029	362.368	125.449	172.399
YLR331C	0.494326	0.548647	0.0	0.0
YLR329W	5.7759	4.85053	0.855706	0.0
YLR328W	26.524	27.1956	11.7078	11.2257
YOR063W	863.48	942.717	1447.97	1541.03
YLR327C	2973.52	3630.84	21.5287	64.1756
YLR326W	19.0791	21.0723	13.4337	7.90667
YLR324W	11.8279	12.3015	2.07252	3.16718
YPL125W	15.3881	12.2562	9.00309	6.26382
YLR323C	23.1307	28.5545	12.154	6.90293
YLR321C	12.6348	12.6889	9.07502	6.50568
YLR320W	8.56847	6.7289	2.04705	2.035
YLR319C	8.03997	7.55629	4.37832	2.99551
YOL031C	18.5197	17.3	9.9549	8.96234
YLR314C	29.5225	26.4373	22.8429	20.0621
YLR312C	48.8918	56.4177	0.092336	0.30048
YLR310C	20.452	19.2047	3.99166	4.08305
YLR309C	31.0324	19.6956	8.80522	6.49167
YLR308W	11.6974	10.7386	0.338432	0.235998
YLR307C-A	30768.2	27698.4	12.4636	39.5053
YPL127C	14.2426	15.1533	13.9377	20.0553
YLR307W	4.21985	5.02385	0.266593	0.24787
YLR303W	253.792	258.449	11.5943	8.03192
YLR301W	87.5077	102.273	137.23	113.037
YLR299W	29.3914	36.6562	1.64827	1.10247
YLR297W	86.6624	98.64	9.78523	17.1313
YLR296W	5.0278	6.0521	0.756275	0.52737
YLR292C	91.4801	91.1982	82.526	52.5274
YLR291C	31.8575	31.9391	19.128	21.1873
