Name	Hy2489_1_quant	Hy2489_2_quant	P6_1_quant	P6_2_quant
NCU00875	1.79949	1.821	18.0387	25.0696
NCU02799	8.8463	8.84961	61.6043	83.9154
NCU02613	1.04317	2.29515	112.652	136.1
NCU04593	0.16041	0.127571	10.9945	3.91562
NCU00781	3.60085	0.0	51.0462	62.5644
NCU03874	246.266	104.053	33.0015	38.897
NCU01387	13.1718	10.2183	14.998	19.0744
NCU01371	23.9973	22.9372	8.46936	8.03077
NCU02747	21.1607	29.8794	13.5637	13.547
NCU02054	44.3565	34.1378	13.7548	18.1742
NCU01487	144.014	164.731	216.172	199.408
NCU02843	0.0	0.0	0.976826	1.05172
NCU10916	0.0	0.0	5.35198	6.58155
NCU02616	19.3632	23.7534	67.5161	89.875
NCU06434	1.03157	1.472	967.206	1365.17
NCU02618	180.303	125.22	67.0773	82.2069
NCU08043	0.0	0.0	0.0	0.0
NCU02730	31.1525	23.437	174.903	197.374
NCU02067	49.3962	39.0224	7.68051	9.87429
NCU07402	83.8447	118.148	17.5977	15.7075
NCU08409	567.679	263.253	17.7836	17.7214
NCU17281	1.67024	1.4852	5.77163	4.71108
NCU00890	4.63814	3.45118	7.01914	9.75187
NCU00966	90.9379	58.2538	22.131	20.8563
NCU04805	40.3094	52.8897	745.771	1035.8
NCU16659	4.11755	3.73556	2.36712	2.74602
NCU02393	78.103	124.298	94.0356	86.2071
NCU06674	18.3319	15.0063	21.5128	27.6564
NCU06758	4.54513	6.24231	30.2634	36.4607
NCU02619	35.1805	29.3358	6.72071	10.258
NCU02106	74.3156	46.2421	31.116	28.6041
NCU16347	262.522	89.0816	1012.6	900.987
NCU02621	93.3469	76.5184	59.0668	67.8375
NCU02624	58.9081	124.204	104.787	109.298
NCU00563	6.80302	2.44264	29.0643	43.7994
NCU02625	2.29773	3.50835	14.9178	19.8107
NCU16466	325.336	239.171	121.159	144.619
NCU03258	97.3099	82.0356	77.1294	93.0042
NCU03915	68.4753	33.9937	24.2986	27.3155
NCU02629	153.662	175.934	53.1453	61.6256
NCU07440	27.6765	20.1153	9.04695	10.5263
NCU03107	786.431	386.339	253.314	284.164
NCU09311	46.2381	50.698	8.28763	9.03722
NCU03157	5.5192	3.70588	7.85271	14.3701
NCU09079	249.115	205.87	104.984	151.139
NCU05217	10.1104	6.47849	4.1888	5.6011
NCU00775	96.6015	141.328	125.363	143.742
NCU06774	22.5325	25.4713	20.776	23.1617
NCU02952	24.6337	25.5834	100.437	113.654
NCU01043	0.0	0.0	5.47498	3.48064
NCU08081	0.0	0.0	3.04257	3.59611
NCU02637	514.848	356.247	256.429	292.612
NCU05742	0.0	0.0	0.0	0.0
NCU16442	45.8413	22.3279	4.45642	4.6508
NCU02638	0.604466	0.433821	0.348232	0.552014
NCU09755	133.314	99.394	82.0563	80.8871
NCU03571	57.7394	58.0001	44.1678	55.8428
NCU02726	21.9561	16.2436	31.1553	43.7393
NCU08553	274.916	114.85	269.615	312.884
NCU02640	244.012	112.847	81.0839	118.114
NCU06718	76.3955	89.9921	100.67	103.751
NCU16586	1.35832	3.38768	3.50128	2.14763
NCU02641	30.1547	31.7571	21.1357	30.1701
NCU06843	600.831	1043.55	253.633	328.183
NCU06889	0.0	0.0	0.340079	0.335081
NCU03749	97.951	142.999	102.453	113.571
NCU02652	0.418188	0.132968	6.35734	5.53188
NCU03009	271.973	242.361	37.5874	49.1692
NCU05264	497.043	264.273	23.0607	21.162
NCU08624	13.9703	6.88345	19.3035	19.2597
NCU08640	12.4651	2.23337	12.8261	17.8913
NCU05704	4.32933	3.58807	8.28206	12.6499
NCU02655	0.0	0.11244	23.2859	20.1509
NCU09498	1.43018	1.19808	35.4666	35.8059
NCU02656	6.35968	3.98508	2.91846	4.68212
NCU01197	77.8081	125.348	169.326	175.682
NCU01768	28.6972	95.3496	73.6888	82.559
NCU05148	23.4792	71.4513	106.496	106.106
NCU02657	84.7616	103.394	44.537	46.6249
NCU08163	69.4903	40.0368	20.1396	26.6403
NCU07752	0.75034	0.734929	0.629645	1.93575
NCU02658	72.5012	42.5593	42.1559	51.1809
NCU00072	91.0337	100.901	52.5638	49.0306
NCU09004	3348.45	907.863	68.5017	83.0904
NCU07805	15.7674	12.5509	5.10586	6.51394
NCU05105	4.44801	3.94738	4.75329	8.31002
NCU03790	8.39302	7.47395	5.18602	6.69934
NCU00959	362.772	448.349	119.23	121.026
NCU00564	171.798	305.025	101.621	111.383
NCU10476	59.3471	50.6109	36.3986	37.6431
NCU02664	7.36872	7.23303	3.28536	5.36543
NCU08814	0.096457	0.153075	74.8947	104.12
NCU02665	23.4195	42.0812	97.9587	99.4266
NCU16719	13.8389	3.89684	17.7738	19.8531
NCU07812	0.0	0.0	1.44483	4.25011
NCU09360	63.5732	35.0564	13.5422	14.6586
NCU09084	4.37987	3.43779	1.17392	0.541456
NCU02671	70.5529	107.26	160.44	150.78
NCU03931	40.3418	38.89	32.7888	27.4601
NCU00659	24.8751	36.3387	32.6675	34.9214
NCU08257	0.0	0.0	2.482	1.77893
NCU03070	40.9313	28.6242	11.7967	9.40089
NCU01966	1560.26	3024.87	461.405	579.829
NCU17239	11.9434	15.7043	16.279	20.1424
NCU03546	29.2074	31.8516	52.2285	58.611
NCU08418	8.68995	98.3613	110.504	153.223
NCU02094	61.2871	25.5721	33.5902	43.1155
NCU00841	0.809513	0.0	0.670568	0.928875
NCU16474	0.27208	0.107356	27.9796	29.9726
NCU02674	30.5803	19.2971	8.95062	12.5482
NCU00823	112.526	112.724	62.3509	74.5205
NCU02677	170.042	59.2834	9.64316	11.5054
NCU01863	0.0	0.0	0.0	0.0
NCU02678	12.4855	11.2707	7.33036	8.20517
NCU09804	11.1317	11.5869	8.06786	8.42536
NCU08625	12.574	11.5236	12.891	12.363
NCU03483	33.1256	37.7325	17.6281	21.0177
NCU02480	247.663	452.009	52.3021	55.2172
NCU02925	0.809513	0.722156	205.856	193.945
NCU11246	47.128	49.1026	11.6113	14.19
NCU09834	0.0	0.0	0.521325	1.12243
NCU00800	0.530236	0.423573	18.3427	27.4843
NCU01216	72.4253	48.9368	60.4598	78.5718
NCU09318	14.5551	9.11951	6.87858	9.16012
NCU00961	0.0	0.0	0.0	0.0
NCU07386	73.3071	112.574	27.2417	30.5976
NCU05646	39.7312	28.4868	122.953	189.482
NCU07210	2.60216	5.56079	24.1781	20.6798
NCU03547	0.0	0.0	0.0	0.0
NCU06837	12.4034	21.7873	84.5679	119.338
NCU01299	27.5764	60.1859	11.1884	13.109
NCU16558	7.80029	8.80419	101.63	102.55
NCU06782	40.6652	21.6509	58.0068	92.5916
NCU02681	144.292	128.539	196.112	254.124
NCU00018	185.331	250.155	144.499	155.865
NCU04307	61.9949	74.6588	71.0036	81.3198
NCU03200	101.553	113.489	162.69	206.304
NCU04332	24.0976	29.62	14.6952	12.797
NCU02683	13.3399	12.1124	10.8534	11.9801
NCU02685	28.1909	25.7948	7.6856	8.65299
NCU09222	123.294	200.319	145.865	128.031
NCU01434	30.8891	37.2157	17.9166	18.3191
NCU00297	1.17213	0.0	13.4327	30.5119
NCU09416	0.0	0.283357	3.57072	7.20365
NCU08229	2137.31	632.011	1528.18	1623.85
NCU16494	0.679445	1.4121	5.73524	11.0431
NCU07410	10.0232	14.1738	105.443	115.729
NCU09412	0.036716	0.088131	23.9491	24.0952
NCU09319	74.788	38.7589	33.8482	46.8908
NCU06397	255.89	844.084	376.921	422.729
NCU02594	4.23651	3.46429	6.02201	7.00347
NCU03226	105.822	90.7816	18.7097	21.8638
NCU06849	0.0	0.0	0.0	0.0
NCU02689	36.9416	30.7869	22.7414	25.4677
NCU09018	97.6247	71.2577	44.8001	49.2335
NCU08349	0.0	0.0	3.04551	6.85236
NCU16367	38.3322	34.0473	18.2572	19.6566
NCU07030	6.72618	4.91038	5.60439	6.04902
NCU02691	18.1551	15.6031	18.5825	22.4416
NCU00128	0.236291	0.486362	2.54694	2.90305
NCU01840	16.9571	15.5354	52.0411	62.2814
NCU00492	126.572	76.8501	73.3257	85.3631
NCU03331	16.5593	10.0851	76.1411	92.6867
NCU06431	886.382	1373.67	351.116	391.87
NCU05896	0.40812	0.53678	11.4411	14.2196
NCU07305	10.1698	30.8462	55.2489	48.096
NCU04520	12.2499	6.13697	210.774	206.572
NCU02573	73.6367	74.6725	93.7525	115.191
NCU00367	0.083631	0.100301	2.81545	4.14705
NCU07683	119.839	126.51	50.3105	50.0311
NCU07351	64.2603	75.0208	69.1536	75.539
NCU03597	9.10196	6.48421	3.32521	4.26938
NCU03190	0.0	0.086913	31.5787	44.9775
NCU04840	75.5494	78.4372	70.0497	100.156
NCU00654	32.9751	24.1406	53.6997	57.8337
NCU04415	210.919	173.01	478.465	529.42
NCU02158	4.51193	4.84506	5.99046	6.76762
NCU01336	32.19	15.419	22.5247	27.6517
NCU02697	29.8608	28.408	24.0115	27.5085
NCU16794	0.400816	0.470269	0.842487	1.661
NCU02910	11.974	2.47594	21.4856	29.8537
NCU02626	20.4262	11.4993	11.7463	13.2141
NCU00530	0.0	0.0	1.52128	1.79805
NCU07580	54.1698	38.7414	68.7263	89.2166
NCU09650	3.83651	4.85023	2283.91	2259.75
NCU04807	98.8689	56.2211	144.153	175.034
NCU02698	0.0	0.0	0.0	0.0
NCU05795	4.5209	1.85517	3.83933	6.38004
NCU05513	27.0032	37.3868	48.5355	63.7782
NCU01460	199.353	203.067	103.76	105.833
NCU02078	27.7165	18.3722	24.1535	27.0678
NCU02702	235.761	99.0032	321.97	336.968
NCU02703	247.557	115.638	40.8666	40.0133
NCU07487	0.941254	1.54166	2.47509	1.8109
NCU02704	524.2	132.551	19.9441	19.7762
NCU05107	0.0	0.0	27.1982	35.9798
NCU02707	770.134	1683.96	373.357	437.21
NCU02711	6.72972	4.92514	2.2791	2.42274
NCU02713	971.899	552.627	207.033	263.009
NCU02722	2.13176	5.15081	244.974	254.385
NCU03265	15.3637	15.154	3.02207	4.49744
NCU06259	62.3624	64.5954	94.4698	118.527
NCU00315	1707.2	3218.33	594.705	590.001
NCU02809	64.7852	77.0489	49.274	60.6753
NCU03212	26.1117	23.4262	25.594	31.9114
NCU03352	38.6367	15.9337	65.3809	91.9554
NCU01351	0.0	0.0	2.35978	1.71624
NCU00090	41.7785	36.2069	302.691	324.308
NCU10839	0.0	0.0	0.0	0.0
NCU03278	14.2238	10.3433	21.6984	30.9158
NCU01521	7.25314	10.8164	0.987557	1.58036
NCU10806	31.974	26.1029	152.971	201.174
NCU02728	28.4893	14.9703	4.65745	6.97543
NCU03188	23.8604	40.6006	28.9943	25.6866
NCU02063	6.91548	10.7365	16.1343	18.2212
NCU02729	80.2422	25.6034	31.0153	42.0563
NCU02019	2.41073	2.68025	41.5448	59.5511
NCU02733	290.959	198.828	87.7683	109.969
NCU00806	0.0	0.311334	2.00709	1.43955
NCU08008	59.652	95.6545	53.6926	62.2579
NCU09307	9.68396	9.22118	38.8813	51.6788
NCU03441	44.9509	35.9943	80.8584	113.811
NCU07362	37.3758	36.797	16.8343	13.5371
NCU00512	14.5738	8.01255	10.3054	14.0899
NCU16372	3.91547	1.40788	4.33583	4.85212
NCU01011	0.0	0.0	584.243	812.398
NCU03741	80.8786	88.0959	62.681	76.6721
NCU03410	16.9191	16.2458	18.3528	15.7382
NCU02740	0.317439	0.124863	22.8094	30.1823
NCU05477	11.6711	35.891	29.2411	38.4725
NCU02741	177.488	96.948	33.7933	38.3172
NCU09900	149.12	90.1616	32.4632	40.1213
NCU09088	109.838	115.905	38.9202	33.2521
NCU09482	27.309	23.9871	14.4743	17.7888
NCU00295	71.0028	58.9147	43.2526	53.455
NCU04302	75.341	51.1674	186.947	209.592
NCU17004	0.0	0.0	0.490794	0.598754
NCU08211	0.0	0.0	0.292768	1.32146
NCU09365	14.4493	9.78811	77.0703	91.9925
NCU07471	118.503	253.804	71.9605	95.6566
NCU00798	0.669543	1.46248	1.59346	2.37037
NCU03089	111.335	85.0536	94.7654	110.887
NCU06147	0.0	0.0	7.861	12.7164
NCU01022	24.7231	15.3488	9.3717	14.1683
NCU09620	0.718795	1.04227	24.4801	13.2296
NCU16567	0.0	0.0	0.0	0.0
NCU08443	4.04859	3.60853	19.089	30.6709
NCU02742	40.2452	30.3913	8.04662	11.1565
NCU00826	1.32717	1.49053	35.3815	38.8962
NCU03458	44.1588	35.776	25.6568	33.354
NCU00516	1.26995	1.68554	2.44346	2.93828
NCU02746	72.9024	131.65	87.264	89.2227
NCU01580	29.3887	31.2908	37.6022	53.3343
NCU09877	45.8777	26.8926	37.1793	49.937
NCU02749	83.8983	46.9731	129.723	188.502
NCU01059	2.65641	6.35874	14.9759	15.873
NCU00057	77.0663	84.5883	12.5363	10.342
NCU04925	0.0	0.0	0.0	0.762539
NCU02750	45.2502	37.7941	37.2042	45.0928
NCU03771	54.4963	45.1141	24.1801	31.1134
NCU05711	0.0	0.0	41.9461	47.0778
NCU00939	48.2841	35.2203	23.8043	34.3946
NCU02846	24.9712	21.8193	27.4325	35.4608
NCU09929	165.388	205.151	1478.81	1603.67
NCU00699	2.06917	1.91458	21.6185	17.6869
NCU01852	0.530525	0.336322	1.40732	1.51611
NCU02758	42.4252	36.3671	97.1603	135.326
NCU04040	58.8342	46.3169	8.61615	8.59216
NCU00306	5.18333	45.8297	134.453	135.105
NCU00609	65.3806	54.1124	92.8636	87.2451
NCU09290	191.643	289.807	81.0766	93.0242
NCU04387	177.598	167.479	137.79	171.007
NCU02945	77.8999	41.1409	97.4724	114.932
NCU03031	169.566	234.526	112.414	93.3579
NCU07523	12.8807	11.4059	466.003	390.162
NCU16777	2.27753	1.37512	4.10872	5.05359
NCU04631	0.0	0.028247	2.77958	4.81742
NCU00935	127.841	176.171	154.457	161.931
NCU00137	205.455	294.094	139.049	155.46
NCU03351	0.737439	0.138704	3.09952	3.77569
NCU05588	24.0985	17.6467	17.9151	21.9665
NCU06480	0.0	0.0	0.0	0.0
NCU05345	58.1168	61.8164	105.384	119.027
NCU02281	13.8404	16.9171	39.2287	49.3838
NCU06584	9.63955	11.8377	26.0102	37.1478
NCU03299	22.0821	19.9305	44.2268	56.3629
NCU10184	5.11092	3.12477	44.8555	55.3272
NCU05126	0.0	0.873364	0.0	0.258061
NCU04662	9.68825	17.8461	24.3924	27.7968
NCU03425	179.19	103.121	41.9861	41.1056
NCU09817	514.101	215.952	37.9701	50.0531
NCU07125	21.6466	15.5172	28.3582	30.0323
NCU02589	61.5744	34.3078	14.9572	17.9472
NCU00900	56.2747	43.2003	201.292	220.324
NCU09471	0.842658	0.313786	28.206	26.7117
NCU08393	1.45721	1.61853	75.2996	74.9242
NCU02474	369.513	344.887	347.612	401.505
NCU09388	13.6587	13.6329	8.13171	11.2508
NCU04841	39.3707	42.639	64.1909	70.6762
NCU03146	89.6961	61.5793	20.1849	27.7347
NCU04393	0.0	0.241643	10.2501	11.8231
NCU01904	323.507	73.7201	91.7882	78.1978
NCU01781	23.4849	29.9192	94.0278	95.4225
NCU09386	86.3563	69.8796	38.9383	44.9528
NCU09542	19.4025	20.1602	3.27893	5.41777
NCU11370	32.0662	62.1206	10.6214	11.0937
NCU07344	30.6681	11.4385	11.5701	11.1123
NCU03136	63.5233	50.3693	43.0425	56.0156
NCU05291	102.67	114.28	58.6474	61.5189
NCU04160	109.177	61.6563	111.857	118.654
NCU09384	17.7778	5.19924	16.4708	23.5024
NCU07013	62.0197	63.4201	102.542	109.041
NCU09379	1.30655	0.375828	168.016	196.251
NCU00155	34.4975	30.7827	4.81569	5.81184
NCU05308	73.8184	61.8586	26.0639	25.9206
NCU01086	1.0264	0.816423	1.49929	1.28464
NCU02117	29.0779	42.7019	19.4182	26.0195
NCU09372	1.54278	2.55777	55.964	78.0158
NCU07573	0.0	0.0	0.0	0.0
NCU09371	155.466	249.414	34.0574	40.5337
NCU00167	50.2482	19.0168	15.7053	21.3256
NCU04445	0.42492	0.497187	4.50283	7.39968
NCU09255	65.825	109.831	20.512	17.8261
NCU05067	30.7146	30.8198	13.2121	14.6272
NCU01520	9.41349	11.9557	5.35273	5.44507
NCU03123	9.93374	7.40123	17.7856	24.4935
NCU05341	59.6867	16.9192	15.1274	17.1392
NCU00881	57.7436	126.561	85.784	81.3036
NCU08313	20.0994	25.5204	11.2555	15.6152
NCU02623	194.713	533.625	307.798	347.504
NCU16376	0.655386	0.414043	2.39942	1.34232
NCU05386	52.4305	51.8612	119.386	125.602
NCU00817	0.0	0.0	3.35188	5.70022
NCU00574	0.0	2.29586	9.4674	7.02358
NCU05713	0.0	0.184053	16.7036	25.9112
NCU07460	19.5033	17.5003	29.2632	39.4591
NCU16423	46.3826	82.8226	30.7662	32.2676
NCU05679	0.0	0.0	1.55109	4.36335
NCU09198	2.47374	0.0	0.0	1.40437
NCU00272	42.9174	52.1412	18.8697	19.7818
NCU10352	293.646	431.988	161.837	193.692
NCU10292	65.1426	118.439	29.2264	30.6354
NCU07138	1.54332	3.90342	151.706	157.213
NCU09363	12.9103	8.74919	26.6537	39.9289
NCU15831	11.0238	6.88295	17.4393	23.1715
NCU07011	43.4928	23.1939	6.45514	13.3714
NCU08052	1.69074	13.0797	1391.31	1468.03
NCU00189	8.57371	6.60671	35.9095	37.1042
NCU09999	35.1534	46.0936	5.98669	6.71672
NCU09998	34.8544	26.089	15.7009	16.2886
NCU06685	27.5875	25.9182	16.2277	16.925
NCU07479	0.049117	0.078464	1.13047	2.23872
NCU00523	35.465	41.2786	30.0578	33.2047
NCU03095	33.9219	20.5925	32.0706	35.735
NCU03308	22.6571	21.4027	20.1488	21.004
NCU00535	11.8036	18.7137	1.11539	1.16204
NCU10058	256.209	366.326	95.5053	98.4904
NCU09711	94.0241	62.175	218.357	291.557
NCU07403	103.901	87.2346	61.2397	63.1159
NCU09818	17.5968	17.3616	7.96698	7.16368
NCU06688	66.7994	69.7189	46.4005	51.2403
NCU10059	24.2149	17.898	23.9694	27.4425
NCU02385	45.7964	64.1635	13.7917	10.1734
NCU16664	0.0	0.123486	13.2394	14.353
NCU02129	0.0	0.0	0.0	0.0
NCU10125	0.393335	0.299665	0.0	1.67131
NCU04310	15.9659	12.8355	13.6184	14.5552
NCU01767	108.524	101.978	60.6393	90.0271
NCU01598	7.22818	7.23573	21.3346	16.8884
NCU09922	57.9421	41.37	22.048	27.9143
NCU08722	0.0	0.0	46.3832	69.0944
NCU05620	13.1887	22.4256	115.304	117.372
NCU07191	27.833	24.7123	12.1874	10.3939
NCU03412	0.0	0.0	0.0	0.078822
NCU06227	29.7724	13.4506	12.7595	15.9638
NCU02303	12.417	9.36881	3.46176	4.93978
NCU09089	2149.56	3823.7	684.459	848.714
NCU08578	97.4767	94.6883	43.0355	48.3575
NCU05775	57.5557	57.3186	66.8039	89.6344
NCU09300	42.0612	28.2695	16.698	17.5962
NCU05669	0.0	0.119852	0.0	0.0
NCU05430	392.369	984.173	293.243	289.482
NCU00206	2.9821	2.16407	5.16959	6.8743
NCU09725	0.0	0.0	0.641857	6.21886
NCU08585	0.0	0.0	0.0	0.0
NCU00116	76.0108	65.0047	106.652	99.7628
NCU10264	3.95853	3.61597	7.5237	9.11394
NCU09056	27.6004	23.6577	17.9546	19.4668
NCU00068	78.1139	63.1121	36.6872	50.9258
NCU00558	7.47878	4.82009	114.559	178.491
NCU09892	211.87	121.26	25.0003	31.1463
NCU02748	55.4507	44.7634	15.7215	24.1935
NCU03541	0.070109	0.111669	98.6198	138.931
NCU02001	14.516	18.5496	37.6625	48.9777
NCU08735	2.45106	0.50312	14.7534	16.6438
NCU05275	507.889	426.505	733.278	791.121
NCU09860	35.5149	28.0697	53.2166	70.4492
NCU04018	6.0052	6.48102	5.17826	6.10705
NCU10073	153.072	140.922	32.9372	41.4114
NCU16960	0.187901	1.17782	66.3851	68.4063
NCU00995	329.825	672.761	14.2859	12.9116
NCU09091	54.756	33.5807	25.509	42.4953
NCU09814	18.1993	22.42	17.7835	18.875
NCU05130	8.7022	12.2094	23.12	22.5704
NCU05388	0.0	0.0	0.803758	0.593013
NCU03515	90.8421	101.266	201.603	237.496
NCU03808	32.909	15.5315	3.80146	5.11288
NCU16379	6.72128	2.50462	28.9272	38.9293
NCU08501	12.3131	26.3923	64.6215	89.0028
NCU06554	190.21	131.413	45.2048	52.3934
NCU16851	29.325	18.7518	6.31287	8.39571
NCU03148	405.041	1142.9	210.31	242.633
NCU02654	3.396	1.57236	4.7618	4.71023
NCU06954	0.0	0.0	2.47936	2.16966
NCU03572	41.6739	38.804	63.3386	69.2178
NCU09815	14.3009	8.96539	2.47511	3.79754
NCU16461	0.0	0.0	0.725286	1.33258
NCU06198	85.8393	65.537	73.4949	97.7682
NCU16380	0.285693	0.0	0.0	0.597665
NCU09328	0.072956	0.174236	3.18956	5.33737
NCU07380	176.088	234.259	81.7117	97.0978
NCU09327	11.3383	11.8708	4.41308	4.9512
NCU04336	162.294	194.511	32.4624	44.9554
NCU09326	2462.21	1374.59	72.5389	65.1754
NCU02780	76.7047	51.409	32.9125	39.0035
NCU09590	0.468188	0.182253	5.14361	4.86225
NCU02899	113.553	126.174	59.2943	72.4486
NCU02577	35.8771	52.435	18.8097	16.437
NCU04948	0.446341	2.34141	8.784	11.2721
NCU05419	70.286	82.646	40.2267	40.0367
NCU02477	43.0848	35.0436	35.789	41.45
NCU00745	2.55407	2.51126	1230.87	2165.05
NCU08121	128.374	51.4035	45.1117	55.9862
NCU04931	2.38038	10.6193	641.423	619.681
NCU09320	154.46	162.136	39.0555	47.5084
NCU05427	32.1467	22.8686	21.2629	24.5985
NCU11088	9.6429	23.5303	20.1066	11.0111
NCU09317	88.6803	39.4028	58.8311	82.3391
NCU04359	10.4939	12.6621	7.79404	9.88362
NCU10404	3.70542	1.43631	43.3722	51.3413
NCU03983	0.0	0.333334	0.53949	0.884245
NCU04131	25.5413	20.22	5.58387	5.83678
NCU06776	49.4099	51.9517	53.1338	66.6028
NCU01355	2.05152	3.18815	3.98278	4.72317
NCU07608	294.693	318.752	49.4363	59.1227
NCU09316	33.1575	34.2809	74.4315	78.7815
NCU06498	165.461	120.248	40.5926	47.5495
NCU09309	273.12	310.177	79.2869	86.1978
NCU05004	0.100368	0.716381	16.6262	16.9918
NCU02927	0.069845	0.333759	8.35024	11.4922
NCU01646	81.9091	59.6809	64.143	77.823
NCU09308	6.98997	12.4309	141.823	222.106
NCU04744	0.858757	0.745262	122.579	177.811
NCU09670	4.98471	4.21659	16.1358	16.4949
NCU08823	117.32	170.789	135.143	153.717
NCU01620	3.42386	2.81196	19.7388	21.5095
NCU00633	872.215	590.671	31.2468	36.2651
NCU01214	133.871	45.0068	119.655	135.339
NCU06471	64.7559	88.2543	45.9219	55.3019
NCU02119	10.6398	7.12873	10.7825	12.6448
NCU10069	1154.84	1709.79	472.955	385.324
NCU03230	107.542	133.757	37.2102	46.9742
NCU03055	63.763	61.7373	25.6983	32.3973
NCU03007	64.6954	45.9966	28.6692	32.0985
NCU07714	31.72	11.6962	9.13524	9.95239
NCU03285	37.2941	22.2745	21.4952	23.2615
NCU08445	30.9107	42.528	19.3196	21.1428
NCU03057	23.6659	14.4052	2.55412	4.28894
NCU16889	7.11423	6.03257	8.64819	11.3674
NCU02812	55.3452	88.8208	143.388	142.98
NCU00770	11.6655	13.8418	9.81512	12.3913
NCU09216	100.192	107.994	50.6815	44.2437
NCU02972	69.3718	108.369	173.624	218.873
NCU08070	38.7843	65.5057	80.8837	94.6462
NCU09156	16.7506	15.7681	30.0884	35.4498
NCU07457	13.495	17.4305	7.32698	8.86966
NCU07412	11.2984	14.4978	38.8031	51.6365
NCU03067	88.2353	48.597	5.9123	5.72393
NCU04226	0.405078	0.388296	1.33284	1.26719
NCU11012	130.134	78.9096	232.583	283.073
NCU08607	106.7	147.094	54.8113	61.0003
NCU05343	10.8963	10.0321	7.22212	8.66224
NCU09764	1.51833	1.73225	5.89008	6.57613
NCU02687	33.6628	17.7874	10.3178	12.707
NCU06628	26.0781	19.8696	35.9722	45.1887
NCU02591	100.768	44.9095	106.025	126.567
NCU10696	43.8301	24.4398	19.007	22.9132
NCU03073	31.8706	24.1267	16.4737	18.5343
NCU02131	23.668	24.6919	27.1348	32.2328
NCU01572	2.81806	3.84388	243.458	303.097
NCU01741	90.5147	79.8756	110.654	141.06
NCU03237	37.882	18.618	15.69	23.2274
NCU16677	8.13198	3.21362	14.1652	10.8058
NCU03357	56.8892	51.3113	49.2874	69.6056
NCU08383	0.347079	0.0	1.3446	1.77348
NCU11349	75.3594	39.1015	43.0377	34.5819
NCU03079	9.28285	14.0842	57.7583	75.6749
NCU16631	1.32419	1.33653	8.09804	8.49729
NCU03700	0.0	0.0	1.74847	4.95578
NCU16459	0.0	0.0	0.0	0.159435
NCU03080	44.7221	52.7765	19.215	23.3804
NCU02710	0.064919	0.051739	3.63716	6.0622
NCU00863	22.4144	22.0661	20.1529	21.8278
NCU00970	18.7149	13.9523	16.0966	12.9499
NCU09200	11.0461	7.37691	3.9413	5.15234
NCU03868	9.02287	4.42168	11.4568	13.9957
NCU06789	7.4612	9.3938	19.3806	19.0577
NCU16402	128.265	122.796	15.8251	15.1781
NCU03081	81.5268	71.3032	26.8794	28.2383
NCU03563	37.4651	37.0458	10.9034	14.0264
NCU08334	33.9115	34.5629	25.7246	25.9421
NCU08774	2.37074	0.142998	99.8508	90.8304
NCU16329	294.569	360.308	86.2362	76.7122
NCU02942	123.94	88.1287	136.71	163.048
NCU06131	65.3844	36.6116	39.4722	43.0959
NCU03053	10.7306	9.09323	6.59863	7.28917
NCU06785	47.3956	130.644	290.006	301.466
NCU05425	89.9662	140.718	110.616	116.597
NCU07066	57.202	34.7243	4.30359	6.1486
NCU02976	9.64849	5.77292	6.50226	7.42735
NCU16311	1.53107	1.46502	1.86595	3.60362
NCU00370	0.317107	1.0361	318.476	350.564
NCU03084	25.1235	62.1172	10.8976	13.0536
NCU08697	1.55618	1.20945	3.79865	6.64986
NCU03085	34.679	33.939	20.6312	23.35
NCU09740	10.4775	8.84754	5.66609	5.85304
NCU03087	66.2476	94.3807	51.6927	72.813
NCU09880	125.722	115.847	53.2066	62.1783
NCU02612	29.1916	8.30988	3.67323	5.54333
NCU09191	31.2892	36.8615	19.9751	27.5826
NCU02192	0.573582	0.678276	12.312	14.1207
NCU06616	194.803	97.3877	9.51968	6.64144
NCU03120	12.8387	16.6794	69.2389	83.4742
NCU08742	34.5455	28.7094	36.704	46.1479
NCU16386	36.3005	26.754	72.1551	88.5651
NCU07927	8.19242	17.239	15.9184	22.2488
NCU05138	2.28995	2.00496	40.4574	56.2362
NCU00795	0.266511	0.265441	416.089	433.412
NCU09351	0.0	0.0	0.0	0.0
NCU06322	18.3029	21.5654	18.0472	24.5699
NCU00353	0.0	0.0	0.0	0.0
NCU03094	103.555	131.879	14.0689	17.9417
NCU08626	27.3972	33.2772	30.1071	38.9297
NCU03098	2.2552	4.76739	16.2538	13.9393
NCU01148	3.1804	2.22762	12.848	13.4387
NCU03100	279.226	684.311	678.225	967.307
NCU06265	51.0998	63.0444	402.434	440.015
NCU05828	2.73894	27.8366	35.8379	38.5558
NCU07574	46.6725	65.0275	83.9156	108.171
NCU06561	137.249	231.362	111.151	123.35
NCU05858	0.579541	0.757545	348.348	278.294
NCU03988	961.722	1976.04	339.748	425.531
NCU04401	4.62418	6.04919	9.62986	10.3192
NCU03101	21.1687	16.6358	18.4645	23.8997
NCU00077	57.7299	37.5826	14.8619	20.0708
NCU04320	14.1375	12.6955	14.4945	16.7607
NCU02751	5.40923	4.63169	3.08469	3.85578
NCU05271	11.6943	18.0654	65.3673	97.5063
NCU03106	6.48263	11.5034	64.8432	79.8049
NCU05855	0.0	0.131526	1.21539	1.70583
NCU04598	45.6183	42.6835	28.7894	34.2809
