Name	P6_1_quant
NEUTE1DRAFT_84392	615.048
NEUTE1DRAFT_78527	51.2499
NEUTE1DRAFT_59840	5.09433
NEUTE1DRAFT_59832	56.4813
NEUTE1DRAFT_28197	119.807
NEUTE1DRAFT_78511	72.7348
NEUTE1DRAFT_88097	26.5889
NEUTE1DRAFT_78509	54.9636
NEUTE1DRAFT_148352	4.18313
NEUTE1DRAFT_79331	45.5841
NEUTE1DRAFT_120847	0.919792
NEUTE1DRAFT_78506	240.605
NEUTE1DRAFT_78502	9.05993
NEUTE1DRAFT_96922	29.2075
NEUTE1DRAFT_41034	0
NEUTE1DRAFT_125427	5.36257
NEUTE1DRAFT_130689	110.054
NEUTE1DRAFT_126829	294.163
NEUTE1DRAFT_135722	0
NEUTE1DRAFT_85265	40.0919
NEUTE1DRAFT_40023	44.0492
NEUTE1DRAFT_128440	1.67514
NEUTE1DRAFT_147767	40.4347
NEUTE1DRAFT_59801	60.0216
NEUTE1DRAFT_94422	182.298
NEUTE1DRAFT_136179	23.4397
NEUTE1DRAFT_123505	214.445
NEUTE1DRAFT_80792	47.9299
NEUTE1DRAFT_121074	64.0196
NEUTE1DRAFT_40862	307.636
NEUTE1DRAFT_105327	19.7923
NEUTE1DRAFT_87040	112.272
NEUTE1DRAFT_60375	597.104
NEUTE1DRAFT_59780	17.5643
NEUTE1DRAFT_129470	5.64327
NEUTE1DRAFT_124310	22.4478
NEUTE1DRAFT_28824	0
NEUTE1DRAFT_102043	0
NEUTE1DRAFT_145034	44.9979
NEUTE1DRAFT_128427	24.274
NEUTE1DRAFT_143656	51.9908
NEUTE1DRAFT_123298	29.0842
NEUTE1DRAFT_120821	20.1062
NEUTE1DRAFT_115669	349.244
NEUTE1DRAFT_121696	17.566
NEUTE1DRAFT_122791	5.09113
NEUTE1DRAFT_128764	40.0812
NEUTE1DRAFT_145317	11.1812
NEUTE1DRAFT_80447	429.874
NEUTE1DRAFT_145029	22.7191
NEUTE1DRAFT_120100	23.8817
NEUTE1DRAFT_78436	9.26918
NEUTE1DRAFT_120816	19.7962
NEUTE1DRAFT_89045	3.75512
NEUTE1DRAFT_76711	15.1386
NEUTE1DRAFT_145843	102.14
NEUTE1DRAFT_127020	12.0919
NEUTE1DRAFT_48634	188.359
NEUTE1DRAFT_64138	1023.84
NEUTE1DRAFT_64611	4.60473
NEUTE1DRAFT_74601	181.65
NEUTE1DRAFT_78455	25.1106
NEUTE1DRAFT_145025	703.298
NEUTE1DRAFT_120252	44.5481
NEUTE1DRAFT_93126	16.2647
NEUTE1DRAFT_145959	27.2324
NEUTE1DRAFT_139409	16.108
NEUTE1DRAFT_78420	17.1234
NEUTE1DRAFT_122122	495.82
NEUTE1DRAFT_78417	34.1439
NEUTE1DRAFT_144928	115.267
NEUTE1DRAFT_116296	85.2247
NEUTE1DRAFT_120807	3.16845
NEUTE1DRAFT_120806	25.0398
NEUTE1DRAFT_145016	11.2022
NEUTE1DRAFT_25974	92.4987
NEUTE1DRAFT_99338	4.87296
NEUTE1DRAFT_119643	43.9882
NEUTE1DRAFT_144296	9.16513
NEUTE1DRAFT_71222	74.2175
NEUTE1DRAFT_37951	88.7522
NEUTE1DRAFT_61313	40.0853
NEUTE1DRAFT_38424	52.4995
NEUTE1DRAFT_103802	1.25438
NEUTE1DRAFT_47078	7.17846
NEUTE1DRAFT_120798	0.366514
NEUTE1DRAFT_115849	216.994
NEUTE1DRAFT_103537	0.431705
NEUTE1DRAFT_120217	11.5464
NEUTE1DRAFT_59777	12.0071
NEUTE1DRAFT_86161	19.3962
NEUTE1DRAFT_116352	9.51368
NEUTE1DRAFT_148677	15.0305
NEUTE1DRAFT_87075	65.5346
NEUTE1DRAFT_143583	4687.23
NEUTE1DRAFT_78166	222.162
NEUTE1DRAFT_145000	31.9184
NEUTE1DRAFT_135985	4.00276
NEUTE1DRAFT_79975	256.471
NEUTE1DRAFT_76240	48.5674
NEUTE1DRAFT_67123	24.2774
NEUTE1DRAFT_120790	9.8118
NEUTE1DRAFT_143304	19.9021
NEUTE1DRAFT_116947	189.932
NEUTE1DRAFT_118596	4.54027
NEUTE1DRAFT_120789	39.0653
NEUTE1DRAFT_138874	19.8757
NEUTE1DRAFT_78353	4.57406
NEUTE1DRAFT_123777	27.0987
NEUTE1DRAFT_150581	71.7473
NEUTE1DRAFT_145739	6516.94
NEUTE1DRAFT_80413	13.5829
NEUTE1DRAFT_78348	7.30629
NEUTE1DRAFT_144991	2.84005
NEUTE1DRAFT_118252	131.86
NEUTE1DRAFT_39836	121.874
NEUTE1DRAFT_141134	3.33509
NEUTE1DRAFT_99055	0.54022
NEUTE1DRAFT_117869	965.186
NEUTE1DRAFT_79030	238.409
NEUTE1DRAFT_135946	27.3553
NEUTE1DRAFT_99052	2.77411
NEUTE1DRAFT_92950	20.2324
NEUTE1DRAFT_62235	144.526
NEUTE1DRAFT_122874	24.2298
NEUTE1DRAFT_37963	11.3416
NEUTE1DRAFT_77014	164.741
NEUTE1DRAFT_130958	30.2117
NEUTE1DRAFT_136470	2.29691
NEUTE1DRAFT_120770	187.964
NEUTE1DRAFT_141776	0
NEUTE1DRAFT_132543	501.245
NEUTE1DRAFT_82165	16.1976
NEUTE1DRAFT_147876	26.4172
NEUTE1DRAFT_35494	1.47769
NEUTE1DRAFT_117536	22.5688
NEUTE1DRAFT_102245	181.883
NEUTE1DRAFT_149807	11.333
NEUTE1DRAFT_121490	22.2032
NEUTE1DRAFT_92288	14.2217
NEUTE1DRAFT_38218	0.744674
NEUTE1DRAFT_99411	22.0952
NEUTE1DRAFT_120957	28.2046
NEUTE1DRAFT_78316	4.64267
NEUTE1DRAFT_149291	20.6485
NEUTE1DRAFT_80455	35.5508
NEUTE1DRAFT_78313	47.4271
NEUTE1DRAFT_134918	1.72682
NEUTE1DRAFT_120939	31.1855
NEUTE1DRAFT_129287	74.0925
NEUTE1DRAFT_124967	50.5139
NEUTE1DRAFT_116275	115.064
NEUTE1DRAFT_44414	0
NEUTE1DRAFT_131038	115.178
NEUTE1DRAFT_78287	120.747
NEUTE1DRAFT_66263	12.6642
NEUTE1DRAFT_104703	0
NEUTE1DRAFT_69305	147.31
NEUTE1DRAFT_78478	10.4213
NEUTE1DRAFT_116274	259.141
NEUTE1DRAFT_107011	0
NEUTE1DRAFT_106677	0
NEUTE1DRAFT_69393	29.4473
NEUTE1DRAFT_111950	0.290916
NEUTE1DRAFT_87576	61.034
NEUTE1DRAFT_129184	21.6358
NEUTE1DRAFT_117718	14.444
NEUTE1DRAFT_133354	117.827
NEUTE1DRAFT_56861	56.0237
NEUTE1DRAFT_130647	22.5644
NEUTE1DRAFT_120752	42.8127
NEUTE1DRAFT_122781	2.54231
NEUTE1DRAFT_123273	17.5885
NEUTE1DRAFT_144962	94.9734
NEUTE1DRAFT_128354	8.48375
NEUTE1DRAFT_119892	10.032
NEUTE1DRAFT_145347	300.226
NEUTE1DRAFT_130443	31.673
NEUTE1DRAFT_47931	1.84918
NEUTE1DRAFT_102594	0.634581
NEUTE1DRAFT_59572	31.1612
NEUTE1DRAFT_35794	20.3205
NEUTE1DRAFT_146731	1.14614
NEUTE1DRAFT_120742	25.2503
NEUTE1DRAFT_124887	153.356
NEUTE1DRAFT_116392	25.8116
NEUTE1DRAFT_78242	175.166
NEUTE1DRAFT_78239	14.0954
NEUTE1DRAFT_128903	42.1506
NEUTE1DRAFT_103695	0.547786
NEUTE1DRAFT_108379	12.836
NEUTE1DRAFT_74905	0.93177
NEUTE1DRAFT_78273	43.1639
NEUTE1DRAFT_97353	158.489
NEUTE1DRAFT_144944	24.3903
NEUTE1DRAFT_76182	26.6945
NEUTE1DRAFT_90597	114.489
NEUTE1DRAFT_121878	34.3311
NEUTE1DRAFT_85216	33.4574
NEUTE1DRAFT_62127	80.9078
NEUTE1DRAFT_116277	304.05
NEUTE1DRAFT_128337	28.9473
NEUTE1DRAFT_61517	5.83568
NEUTE1DRAFT_135165	11872.2
NEUTE1DRAFT_68861	48.262
NEUTE1DRAFT_59526	237.937
NEUTE1DRAFT_81248	34.8391
NEUTE1DRAFT_147899	49.7611
NEUTE1DRAFT_117238	2.59643
NEUTE1DRAFT_144929	124.118
NEUTE1DRAFT_72262	92.2002
NEUTE1DRAFT_139452	1.09334
NEUTE1DRAFT_80563	5.76677
NEUTE1DRAFT_73194	51.9963
NEUTE1DRAFT_144926	43.2024
NEUTE1DRAFT_76518	14.3383
NEUTE1DRAFT_59486	43.6804
NEUTE1DRAFT_98975	0
NEUTE1DRAFT_39506	618.408
NEUTE1DRAFT_131947	23.2037
NEUTE1DRAFT_24513	19.224
NEUTE1DRAFT_93142	32.2527
NEUTE1DRAFT_78015	8.64318
NEUTE1DRAFT_144541	35.2239
NEUTE1DRAFT_113096	9.51834
NEUTE1DRAFT_98972	0
NEUTE1DRAFT_78156	9.75461
NEUTE1DRAFT_64085	37.1032
NEUTE1DRAFT_36433	9.74434
NEUTE1DRAFT_38111	0
NEUTE1DRAFT_38698	0
NEUTE1DRAFT_128345	12.5122
NEUTE1DRAFT_39160	0
NEUTE1DRAFT_60990	35.8152
NEUTE1DRAFT_108347	0
NEUTE1DRAFT_76716	26.7733
NEUTE1DRAFT_87426	16.9499
NEUTE1DRAFT_120121	84.4631
NEUTE1DRAFT_123854	9.05598
NEUTE1DRAFT_108346	0
NEUTE1DRAFT_143988	9.75869
NEUTE1DRAFT_79916	76.4071
NEUTE1DRAFT_37816	0
NEUTE1DRAFT_78891	76.8902
NEUTE1DRAFT_86253	13.9381
NEUTE1DRAFT_76034	81.8325
NEUTE1DRAFT_136137	29.5958
NEUTE1DRAFT_115815	962.92
NEUTE1DRAFT_108345	0
NEUTE1DRAFT_99462	109.639
NEUTE1DRAFT_86789	1.93073
NEUTE1DRAFT_110749	0.195195
NEUTE1DRAFT_40440	0
NEUTE1DRAFT_72474	13.4926
NEUTE1DRAFT_147075	83.5157
NEUTE1DRAFT_85360	25.0342
NEUTE1DRAFT_52541	94.5684
NEUTE1DRAFT_98967	1.19857
NEUTE1DRAFT_128943	8.35874
NEUTE1DRAFT_38222	474.387
NEUTE1DRAFT_114769	35.8661
NEUTE1DRAFT_124178	77.6999
NEUTE1DRAFT_86342	8.24082
NEUTE1DRAFT_78263	41.7706
NEUTE1DRAFT_38882	3.31433
NEUTE1DRAFT_99120	21.7371
NEUTE1DRAFT_120037	84.0873
NEUTE1DRAFT_149165	196.702
NEUTE1DRAFT_110080	0.513881
NEUTE1DRAFT_130262	4.76786
NEUTE1DRAFT_145169	8.34408
NEUTE1DRAFT_145241	33.7161
NEUTE1DRAFT_93417	26.1935
NEUTE1DRAFT_98474	1.80693
NEUTE1DRAFT_128311	1.61478
NEUTE1DRAFT_141169	1059.12
NEUTE1DRAFT_116250	3.31716
NEUTE1DRAFT_123512	0.816235
NEUTE1DRAFT_66576	48.8501
NEUTE1DRAFT_38405	101.307
NEUTE1DRAFT_59461	28.0063
NEUTE1DRAFT_81630	53.8939
NEUTE1DRAFT_120700	614.995
NEUTE1DRAFT_144910	73.1135
NEUTE1DRAFT_111309	14.2994
NEUTE1DRAFT_78134	24.5008
NEUTE1DRAFT_121362	5.03496
NEUTE1DRAFT_59447	43.1584
NEUTE1DRAFT_108328	13.7851
NEUTE1DRAFT_149501	5.51395
NEUTE1DRAFT_98949	8.20996
NEUTE1DRAFT_128299	139.629
NEUTE1DRAFT_120690	20.5001
NEUTE1DRAFT_38537	1.01064
NEUTE1DRAFT_65526	7.6717
NEUTE1DRAFT_120685	769.641
NEUTE1DRAFT_71734	42.8821
NEUTE1DRAFT_63874	103.644
NEUTE1DRAFT_78103	13.8211
NEUTE1DRAFT_54505	184.425
NEUTE1DRAFT_124192	134.42
NEUTE1DRAFT_144736	130.862
NEUTE1DRAFT_116239	8.97541
NEUTE1DRAFT_97857	4.53835
NEUTE1DRAFT_75464	60.6488
NEUTE1DRAFT_113003	0.718953
NEUTE1DRAFT_98934	0.355657
NEUTE1DRAFT_90626	71.6907
NEUTE1DRAFT_117110	1915.34
NEUTE1DRAFT_120680	100.654
NEUTE1DRAFT_108309	2.84329
NEUTE1DRAFT_59653	20.538
NEUTE1DRAFT_144895	239.414
NEUTE1DRAFT_60571	28.4526
NEUTE1DRAFT_92901	84.1118
NEUTE1DRAFT_78087	48.5268
NEUTE1DRAFT_109209	0
NEUTE1DRAFT_116235	89.9894
NEUTE1DRAFT_128283	116.222
NEUTE1DRAFT_130062	24.4825
NEUTE1DRAFT_145529	69.3312
NEUTE1DRAFT_102508	7.91662
NEUTE1DRAFT_40572	28.6037
NEUTE1DRAFT_107022	0
NEUTE1DRAFT_79833	14.7292
NEUTE1DRAFT_138247	127.843
NEUTE1DRAFT_78072	27.3177
NEUTE1DRAFT_122121	47.0593
NEUTE1DRAFT_146303	102.233
NEUTE1DRAFT_120669	21.301
NEUTE1DRAFT_121860	20.7614
NEUTE1DRAFT_135787	21.7043
NEUTE1DRAFT_61697	12.6656
NEUTE1DRAFT_115779	162.014
NEUTE1DRAFT_59383	169.421
NEUTE1DRAFT_120664	48.435
NEUTE1DRAFT_99430	0
NEUTE1DRAFT_116265	293.205
NEUTE1DRAFT_116602	109.648
NEUTE1DRAFT_59586	60.3803
NEUTE1DRAFT_119625	28.961
NEUTE1DRAFT_122492	87.9934
NEUTE1DRAFT_112139	5.13923
NEUTE1DRAFT_144873	36.4479
NEUTE1DRAFT_128300	37.6246
NEUTE1DRAFT_78048	18.5699
NEUTE1DRAFT_128594	26.9687
NEUTE1DRAFT_33512	23.897
NEUTE1DRAFT_122534	25.4453
NEUTE1DRAFT_102028	0
NEUTE1DRAFT_89497	10.374
NEUTE1DRAFT_144867	21.0909
NEUTE1DRAFT_57787	14.8009
NEUTE1DRAFT_125570	36.5639
NEUTE1DRAFT_135764	0
NEUTE1DRAFT_126873	22.1739
NEUTE1DRAFT_104222	44.5895
NEUTE1DRAFT_116546	0
NEUTE1DRAFT_129488	21.3578
NEUTE1DRAFT_72774	78.1722
NEUTE1DRAFT_147782	6.04992
NEUTE1DRAFT_48620	0
NEUTE1DRAFT_40035	0.464375
NEUTE1DRAFT_98895	0.192437
NEUTE1DRAFT_117293	2155.22
NEUTE1DRAFT_45708	0
NEUTE1DRAFT_135757	4.02987
NEUTE1DRAFT_121493	11.2425
NEUTE1DRAFT_117165	0
NEUTE1DRAFT_38390	0
NEUTE1DRAFT_118344	1.71242
NEUTE1DRAFT_116447	43.0063
NEUTE1DRAFT_120286	37.8647
NEUTE1DRAFT_91948	24.9296
NEUTE1DRAFT_61639	280.762
NEUTE1DRAFT_98239	0.121264
NEUTE1DRAFT_99890	0
NEUTE1DRAFT_57354	125.397
NEUTE1DRAFT_135752	2.12491
NEUTE1DRAFT_98884	2.37448
NEUTE1DRAFT_109485	0
NEUTE1DRAFT_122948	49.9882
NEUTE1DRAFT_144861	18.0603
NEUTE1DRAFT_122547	3.18402
NEUTE1DRAFT_138771	103.363
NEUTE1DRAFT_144860	0
NEUTE1DRAFT_79782	78.3338
NEUTE1DRAFT_102298	3.75276
NEUTE1DRAFT_99958	1.01032
NEUTE1DRAFT_35897	81.6619
NEUTE1DRAFT_78003	5.41442
NEUTE1DRAFT_48831	43.5674
NEUTE1DRAFT_98869	0.335193
NEUTE1DRAFT_125849	10.0495
NEUTE1DRAFT_61928	0.544012
NEUTE1DRAFT_88109	23.418
NEUTE1DRAFT_109762	0
NEUTE1DRAFT_99514	45.4192
NEUTE1DRAFT_74839	18.4191
NEUTE1DRAFT_135729	0.077049
NEUTE1DRAFT_117265	1314.28
NEUTE1DRAFT_25253	0.480811
NEUTE1DRAFT_71719	19.1641
NEUTE1DRAFT_128634	15.278
NEUTE1DRAFT_106393	0
NEUTE1DRAFT_135718	1.72682
NEUTE1DRAFT_36669	1.74859
NEUTE1DRAFT_108221	0.119227
NEUTE1DRAFT_135711	2.1463
NEUTE1DRAFT_39530	3.41077
NEUTE1DRAFT_27976	2.27014
NEUTE1DRAFT_131795	55.7361
NEUTE1DRAFT_135706	0.247771
NEUTE1DRAFT_77995	6.43341
NEUTE1DRAFT_117669	4.79076
NEUTE1DRAFT_59309	19.4158
NEUTE1DRAFT_101972	0.703363
NEUTE1DRAFT_86191	6.63488
NEUTE1DRAFT_120634	7.63812
NEUTE1DRAFT_77984	77.2085
NEUTE1DRAFT_120630	119.251
NEUTE1DRAFT_139902	2.82287
NEUTE1DRAFT_59882	15.8267
NEUTE1DRAFT_14975	16.9162
NEUTE1DRAFT_35669	12.8386
NEUTE1DRAFT_55287	1.32422
NEUTE1DRAFT_105897	4.01105
NEUTE1DRAFT_116473	32.7123
NEUTE1DRAFT_53955	5.70334
NEUTE1DRAFT_145669	15.4105
NEUTE1DRAFT_118465	16.1901
NEUTE1DRAFT_79305	1.83644
NEUTE1DRAFT_117927	6.64972
NEUTE1DRAFT_123191	2.79519
NEUTE1DRAFT_108198	0
NEUTE1DRAFT_79962	16.3772
NEUTE1DRAFT_80538	93.6768
NEUTE1DRAFT_59287	121.443
NEUTE1DRAFT_116213	39.7413
NEUTE1DRAFT_57607	14.4653
NEUTE1DRAFT_73917	8.08741
NEUTE1DRAFT_138265	0
NEUTE1DRAFT_77781	12.5414
NEUTE1DRAFT_144836	13.1429
NEUTE1DRAFT_96926	1.32247
NEUTE1DRAFT_144835	23.0248
NEUTE1DRAFT_66075	63.596
NEUTE1DRAFT_89672	22.8466
NEUTE1DRAFT_52178	12.1874
NEUTE1DRAFT_137245	76.7328
NEUTE1DRAFT_89778	67.3741
NEUTE1DRAFT_98837	0.407526
NEUTE1DRAFT_98836	0.129454
NEUTE1DRAFT_50171	0
NEUTE1DRAFT_111805	0
NEUTE1DRAFT_134059	83.2462
NEUTE1DRAFT_116240	26.8987
NEUTE1DRAFT_97824	0.510008
NEUTE1DRAFT_39221	0.086215
NEUTE1DRAFT_117234	23.4854
NEUTE1DRAFT_118568	186.513
NEUTE1DRAFT_115915	267.252
NEUTE1DRAFT_120622	53.0467
NEUTE1DRAFT_118294	0
NEUTE1DRAFT_62730	25.8708
NEUTE1DRAFT_137036	0
NEUTE1DRAFT_43246	3.07932
NEUTE1DRAFT_145586	107.983
NEUTE1DRAFT_122784	20.3536
NEUTE1DRAFT_111321	0.228815
NEUTE1DRAFT_101799	30.7214
NEUTE1DRAFT_127636	40.3291
NEUTE1DRAFT_104243	1.44362
NEUTE1DRAFT_75644	106.758
NEUTE1DRAFT_116089	0.467891
NEUTE1DRAFT_118217	46.6201
NEUTE1DRAFT_45216	0.531068
NEUTE1DRAFT_135669	2.13394
NEUTE1DRAFT_50122	0.246613
NEUTE1DRAFT_65565	103.429
NEUTE1DRAFT_59384	12.7368
NEUTE1DRAFT_116516	30.3578
NEUTE1DRAFT_120925	25.8099
NEUTE1DRAFT_108173	26.5442
NEUTE1DRAFT_77927	88.6101
NEUTE1DRAFT_58250	72.051
NEUTE1DRAFT_121638	48.9337
NEUTE1DRAFT_124863	13.0258
NEUTE1DRAFT_128023	122.866
NEUTE1DRAFT_116630	36.5573
NEUTE1DRAFT_97292	5.11147
NEUTE1DRAFT_38235	23.2835
NEUTE1DRAFT_135655	1.0476
NEUTE1DRAFT_129147	23.6337
NEUTE1DRAFT_144757	37.0619
NEUTE1DRAFT_121912	9.20161
NEUTE1DRAFT_130300	30.7046
NEUTE1DRAFT_120959	329.478
NEUTE1DRAFT_98806	4.43079
NEUTE1DRAFT_146066	201.162
NEUTE1DRAFT_59215	36.225
NEUTE1DRAFT_65269	17.5399
NEUTE1DRAFT_73666	11.4057
NEUTE1DRAFT_144301	13.866
NEUTE1DRAFT_94702	648.671
NEUTE1DRAFT_28247	9.84708
NEUTE1DRAFT_77892	0.512433
NEUTE1DRAFT_116204	4642.47
NEUTE1DRAFT_133088	38.4072
NEUTE1DRAFT_149949	59.713
NEUTE1DRAFT_116203	15.0672
NEUTE1DRAFT_120316	25.9691
NEUTE1DRAFT_120594	4.87211
NEUTE1DRAFT_81897	10.2078
NEUTE1DRAFT_77884	84.4617
NEUTE1DRAFT_93571	72.924
NEUTE1DRAFT_145354	51.036
NEUTE1DRAFT_126550	0
NEUTE1DRAFT_77879	33.9906
NEUTE1DRAFT_107240	0
NEUTE1DRAFT_53282	27.5199
NEUTE1DRAFT_94538	647.87
NEUTE1DRAFT_77878	10.5681
NEUTE1DRAFT_115776	261.215
NEUTE1DRAFT_49651	38.501
NEUTE1DRAFT_122854	33.5213
NEUTE1DRAFT_67972	22.7299
NEUTE1DRAFT_116200	22.9503
NEUTE1DRAFT_74763	14.9787
NEUTE1DRAFT_58962	47.8372
NEUTE1DRAFT_150354	42.7972
NEUTE1DRAFT_98790	8.72009
NEUTE1DRAFT_141767	0.532827
NEUTE1DRAFT_39635	0
NEUTE1DRAFT_119791	23.5947
NEUTE1DRAFT_72102	62.5085
NEUTE1DRAFT_79043	76.8786
NEUTE1DRAFT_116197	0
NEUTE1DRAFT_146215	27.1766
NEUTE1DRAFT_122737	39.486
NEUTE1DRAFT_117240	741.546
NEUTE1DRAFT_134380	241.494
NEUTE1DRAFT_44224	15.4475
NEUTE1DRAFT_102045	1.45172
NEUTE1DRAFT_127719	6.36424
NEUTE1DRAFT_110524	13.5429
NEUTE1DRAFT_32801	0
NEUTE1DRAFT_101672	1.02002
NEUTE1DRAFT_37887	404.298
NEUTE1DRAFT_63306	11.6663
NEUTE1DRAFT_47333	77.1778
NEUTE1DRAFT_117694	21.7212
NEUTE1DRAFT_36330	0
NEUTE1DRAFT_80350	9.18675
NEUTE1DRAFT_135620	67.4143
NEUTE1DRAFT_128195	119.527
NEUTE1DRAFT_55298	27.2912
NEUTE1DRAFT_131944	6.51067
NEUTE1DRAFT_65299	41.1885
NEUTE1DRAFT_144790	4.81429
NEUTE1DRAFT_72543	115.315
NEUTE1DRAFT_42884	0.826602
NEUTE1DRAFT_68998	81.8452
NEUTE1DRAFT_128191	75.3599
NEUTE1DRAFT_150950	25.0711
NEUTE1DRAFT_111278	0
NEUTE1DRAFT_85858	41.6474
NEUTE1DRAFT_143079	2745.02
NEUTE1DRAFT_108790	0.140962
NEUTE1DRAFT_77820	23.1341
NEUTE1DRAFT_61255	35.172
NEUTE1DRAFT_60794	103.639
NEUTE1DRAFT_108260	0
NEUTE1DRAFT_123342	66.795
NEUTE1DRAFT_35831	0
NEUTE1DRAFT_98760	11.6007
NEUTE1DRAFT_78564	36.212
NEUTE1DRAFT_36805	0.059242
NEUTE1DRAFT_77935	11.7568
NEUTE1DRAFT_118869	2.84132
NEUTE1DRAFT_116303	45.3315
NEUTE1DRAFT_102413	13.1446
NEUTE1DRAFT_122570	6.50058
NEUTE1DRAFT_93415	55.019
NEUTE1DRAFT_77711	2.24061
NEUTE1DRAFT_65986	32.919
NEUTE1DRAFT_130605	129.428
NEUTE1DRAFT_77816	10.5691
NEUTE1DRAFT_98755	666.047
NEUTE1DRAFT_139481	1.0308
NEUTE1DRAFT_118822	19.0079
NEUTE1DRAFT_79371	15.9391
NEUTE1DRAFT_120560	52.3364
NEUTE1DRAFT_37447	18.0362
NEUTE1DRAFT_40570	88.3735
NEUTE1DRAFT_98746	0
NEUTE1DRAFT_146378	24.4251
NEUTE1DRAFT_65628	343.028
NEUTE1DRAFT_98745	1.94555
NEUTE1DRAFT_145772	126.663
NEUTE1DRAFT_144770	18.0178
NEUTE1DRAFT_144769	12.133
NEUTE1DRAFT_105147	2.27014
NEUTE1DRAFT_99046	7.04893
NEUTE1DRAFT_77367	6.09415
NEUTE1DRAFT_150702	377.138
NEUTE1DRAFT_79891	53.9324
NEUTE1DRAFT_77790	48.5251
NEUTE1DRAFT_99650	449.675
NEUTE1DRAFT_74339	26.6425
NEUTE1DRAFT_49798	74.2088
NEUTE1DRAFT_80257	90.6731
NEUTE1DRAFT_135583	0.424168
NEUTE1DRAFT_135580	3.95688
NEUTE1DRAFT_105909	41.0837
NEUTE1DRAFT_83096	168.797
NEUTE1DRAFT_123696	37.7752
NEUTE1DRAFT_90380	25.2152
NEUTE1DRAFT_120549	81.6493
NEUTE1DRAFT_80570	144.49
NEUTE1DRAFT_102242	0
NEUTE1DRAFT_116181	518.928
NEUTE1DRAFT_121261	25.5772
NEUTE1DRAFT_47735	0
NEUTE1DRAFT_103979	17.6392
NEUTE1DRAFT_146495	1696.69
NEUTE1DRAFT_43839	4.51684
NEUTE1DRAFT_102137	45.7122
NEUTE1DRAFT_120545	56.9201
NEUTE1DRAFT_120543	15.6085
NEUTE1DRAFT_18495	40.706
NEUTE1DRAFT_120780	117.72
NEUTE1DRAFT_135696	8.78341
NEUTE1DRAFT_111426	3.98583
NEUTE1DRAFT_39410	0
NEUTE1DRAFT_120540	0
NEUTE1DRAFT_88044	18.816
NEUTE1DRAFT_128165	3.07006
NEUTE1DRAFT_98724	11.5197
NEUTE1DRAFT_72075	76.8905
NEUTE1DRAFT_103381	0.858395
NEUTE1DRAFT_75760	52.0306
NEUTE1DRAFT_144754	19.5927
NEUTE1DRAFT_135562	942.153
NEUTE1DRAFT_59081	49.7638
NEUTE1DRAFT_121555	8.03438
NEUTE1DRAFT_116293	173.756
NEUTE1DRAFT_108074	1.17463
NEUTE1DRAFT_106737	12.2368
NEUTE1DRAFT_122715	177.865
NEUTE1DRAFT_128642	22.0508
NEUTE1DRAFT_42835	0
NEUTE1DRAFT_28401	3781.32
NEUTE1DRAFT_144580	12.9261
NEUTE1DRAFT_128591	79.8355
NEUTE1DRAFT_77740	27.1321
NEUTE1DRAFT_102126	0.190421
NEUTE1DRAFT_117820	28.8019
NEUTE1DRAFT_77734	51.6263
NEUTE1DRAFT_37285	67.0844
NEUTE1DRAFT_120518	13.5032
NEUTE1DRAFT_37248	0
NEUTE1DRAFT_84688	51.3101
NEUTE1DRAFT_140381	0
NEUTE1DRAFT_59032	73.0529
NEUTE1DRAFT_87200	250.868
NEUTE1DRAFT_147410	9.11177
NEUTE1DRAFT_47389	0
NEUTE1DRAFT_58018	9.05914
NEUTE1DRAFT_98690	2.15504
NEUTE1DRAFT_132064	24.2281
NEUTE1DRAFT_109284	0
NEUTE1DRAFT_128140	28.108
NEUTE1DRAFT_79116	7.53083
NEUTE1DRAFT_146400	7.61616
NEUTE1DRAFT_79737	12.225
NEUTE1DRAFT_116174	64.346
NEUTE1DRAFT_83630	73.0574
NEUTE1DRAFT_119080	158.419
NEUTE1DRAFT_128722	0.298153
NEUTE1DRAFT_147140	197.323
NEUTE1DRAFT_108671	0.539574
NEUTE1DRAFT_124186	2.96167
NEUTE1DRAFT_59015	20.4251
NEUTE1DRAFT_68286	188.213
NEUTE1DRAFT_63263	2066.87
NEUTE1DRAFT_120508	5.48792
NEUTE1DRAFT_43075	612.343
NEUTE1DRAFT_146852	19.0307
NEUTE1DRAFT_124685	391.463
NEUTE1DRAFT_145479	40.3754
NEUTE1DRAFT_124544	43.444
NEUTE1DRAFT_108046	65.976
NEUTE1DRAFT_88758	95.4102
NEUTE1DRAFT_121495	11.5856
NEUTE1DRAFT_150742	13.8567
NEUTE1DRAFT_103009	5.84157
NEUTE1DRAFT_129457	2.49108
NEUTE1DRAFT_37836	0.729426
NEUTE1DRAFT_52141	3.68173
NEUTE1DRAFT_77690	39.0811
NEUTE1DRAFT_117720	1847.49
NEUTE1DRAFT_116159	13.6764
NEUTE1DRAFT_80573	117.711
NEUTE1DRAFT_144816	11.5816
NEUTE1DRAFT_130335	19.5743
NEUTE1DRAFT_59004	99.3268
NEUTE1DRAFT_149098	1.4224
NEUTE1DRAFT_88248	21.3438
NEUTE1DRAFT_60735	604.866
NEUTE1DRAFT_58999	2.43628
NEUTE1DRAFT_125124	7.25367
NEUTE1DRAFT_116692	88.9274
NEUTE1DRAFT_85442	10.7207
NEUTE1DRAFT_58990	1.05219
